SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7115 Lembert Hills Dr,Dublin,CA,94568,2041705,4,4.5,Dublin,3818,6508,2021,14,535,158,Active,,,http://www.redfin.com/CA/Dublin/7115-Lembert-Hills-DR-94568/home/173954098,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931947,N,Y,37.7159396,-121.9101221
MLS Listing,,Single Family Residential,7171 Lembert Hills Dr,Dublin,CA,94568,2010705,5,5.5,Dublin,3658,6015,2020,14,550,158,Active,,,http://www.redfin.com/CA/DUBLIN/7171-LEMBERT-HILLS-DR-94568/home/168833792,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931942,N,Y,37.740941,-121.851653
MLS Listing,,Single Family Residential,7187 Lembert Hills Dr,Dublin,CA,94568,1972395,5,5.5,Dublin,3658,5998,2020,14,539,158,Active,,,http://www.redfin.com/CA/DUBLIN/7187-LEMBERT-HILLS-DR-94568/home/168833796,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931939,N,Y,37.741197,-121.851525
MLS Listing,,Condo/Co-op,7657 Arbor Creek Cir #129,Dublin,CA,94568,520000,2,2.0,Dublin,732,8383,1987,17,710,275,Active,,,http://www.redfin.com/CA/Dublin/7657-Arbor-Creek-Cir-94568/unit-129/home/1934133,CRMLS,DW20256309,N,Y,37.7077561,-121.9385641
MLS Listing,,Single Family Residential,2806 Mount Dana Dr,Dublin,CA,94568,1675800,4,4.5,Dublin,3018,5850,2018,24,555,57,Active,,,http://www.redfin.com/CA/Dublin/2806-Mount-Dana-Dr-94568/home/167327256,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930894,N,Y,37.7430981,-121.8537511
MLS Listing,,Condo/Co-op,3245 Dublin Blvd #330,Dublin,CA,94568,614999,2,2.0,Dublin,1066,,2004,28,577,375,Active,,,http://www.redfin.com/CA/Dublin/3245-Dublin-Blvd-94568/unit-330/home/1373798,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930632,N,Y,37.7053429,-121.8608779
MLS Listing,,Condo/Co-op,7317 Starward Dr #46,Dublin,CA,94568,500000,2,1.0,Dublin,837,837,1970,45,597,315,Active,,,http://www.redfin.com/CA/Dublin/7317-Starward-Dr-94568/unit-46/home/12119198,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40929237,N,Y,37.7084748,-121.9342855
MLS Listing,,Condo/Co-op,5678 Sterling Ave,Dublin,CA,95468,1089990,5,4.0,Dublin,2129,,2019,45,512,300,Active,,,http://www.redfin.com/CA/Dublin/5678-Sterling-St-94568/home/168834691,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40929158,N,Y,37.706639,-121.900147
MLS Listing,,Condo/Co-op,5784 El Dorado Ln,Dublin,CA,95468,897990,2,2.0,Dublin,1740,,2018,63,516,300,Active,,,http://www.redfin.com/CA/Dublin/5784-El-Dorado-Ln-94568/home/168834690,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40927026,N,Y,37.706696,-121.900187
MLS Listing,,Condo/Co-op,5668 Sterling Ave,Dublin,CA,95468,977990,3,2.5,Dublin,1748,,2018,63,559,282,Active,,,http://www.redfin.com/CA/Dublin/5668-Sterling-St-94568/home/168834693,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40927020,N,Y,37.7066047,-121.9004172
New Construction Home,,Multi-Family (2-4 Unit),"5773 Midnight Place, B",Dublin,CA,94568,872636,3,2.0,Boulevard - Downing,1899,,2020,5,460,,Active,,,http://www.redfin.com/CA/Dublin/5773-Midnight-Pl-94568/home/173452195,NewHomeSource.com,1981160,N,Y,37.7102,-121.895
New Construction Home,,Townhouse,5934 Cannon Rd,Dublin,CA,94568,890990,3,2.5,Fillmore at Boulevard,1574,,2020,7,566,,Active,,,http://www.redfin.com/CA/Dublin/5934-Cannon-Rd-94568/home/173983670,NewHomeSource.com,1980619,N,Y,37.7119025,-121.8943843
New Construction Home,,Single Family Residential,5865 El Dorado Ln,Dublin,CA,94568,1201360,5,4.0,Huntington at Boulevard,2691,,2020,9,446,,Active,,,http://www.redfin.com/CA/Dublin/5865-El-Dorado-Ln-94568/home/168834756,NewHomeSource.com,1980072,N,Y,37.7070308,-121.9016708
New Construction Home,,Multi-Family (2-4 Unit),5531 Stout St,Dublin,CA,94568,876173,3,3.0,Boulevard - Skyline,2178,,2020,12,402,,Active,,,http://www.redfin.com/CA/Dublin/5531-Stout-St-94568/home/173963783,NewHomeSource.com,1978508,N,Y,37.7071532,-121.8961661
New Construction Home,,Townhouse,5802 Cadence Ave,Dublin,CA,94568,901750,3,2.5,Wilshire at Boulevard,1748,,2020,47,516,,Active,,,http://www.redfin.com/CA/Dublin/5802-Cadence-Ave-94568/home/168834678,NewHomeSource.com,1965492,N,Y,37.706349,-121.900482
New Construction Home,,Townhouse,5610 Sterling St,Dublin,CA,94568,934000,3,2.5,Wilshire at Boulevard,1778,,2020,47,525,,Active,,,http://www.redfin.com/CA/Dublin/5610-Sterling-St-94568/home/168834684,NewHomeSource.com,1965493,N,Y,37.706285,-121.900225
New Construction Home,,Multi-Family (2-4 Unit),5556 Barrel Ct,Dublin,CA,94568,830190,3,3.0,Boulevard - Skyline,1563,,2020,84,531,,Active,,,http://www.redfin.com/CA/Dublin/5556-Barrel-Ct-94568/home/173358317,NewHomeSource.com,1949906,N,Y,37.7076,-121.897
New Construction Plan,,Townhouse,Residence 2B,Dublin,CA,94568,903990,3,2.5,Wilshire at Boulevard,1778,,,,508,,Active,,,http://www.redfin.com/CA/Dublin/Wilshire-at-Boulevard/Residence-2B/home/169877877,NewHomeSource.com,Plan-141494274,N,Y,37.7066047,-121.9004172
New Construction Plan,,Townhouse,Residence 2A,Dublin,CA,94568,869990,3,2.5,Wilshire at Boulevard,1691,,,,514,,Active,,,http://www.redfin.com/CA/Dublin/Wilshire-at-Boulevard/Residence-2A/home/169955628,NewHomeSource.com,Plan-141494273,N,Y,37.7066047,-121.9004172
New Construction Plan,,Townhouse,Residence 1,Dublin,CA,94568,919990,3,2.5,Wilshire at Boulevard,1748,,,,526,,Active,,,http://www.redfin.com/CA/Dublin/Wilshire-at-Boulevard/Residence-1/home/169909904,NewHomeSource.com,Plan-141494272,N,Y,37.7066047,-121.9004172
New Construction Plan,,Townhouse,Residence 3,Dublin,CA,94568,1104000,5,3.0,Hyde Park at Boulevard,2904,,,,380,,Active,,,http://www.redfin.com/CA/Dublin/Hyde-Park-at-Boulevard/Residence-3/home/171033028,NewHomeSource.com,Plan-141777771,N,Y,37.707913,-121.897245
New Construction Plan,,Multi-Family (2-4 Unit),Residence 2,Dublin,CA,94568,1004990,4,2.0,Hyde Park at Boulevard,2297,,,,438,,Active,,,http://www.redfin.com/CA/Dublin/Hyde-Park-at-Boulevard/Residence-2/home/171033029,NewHomeSource.com,Plan-141777770,N,Y,37.707913,-121.897245
New Construction Plan,,Multi-Family (2-4 Unit),Residence One,Dublin,CA,94568,841880,3,2.0,Boulevard - Downing,1618,,,,520,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Downing/Residence-One/home/173868146,NewHomeSource.com,Plan-141691669,N,Y,37.7102,-121.895
New Construction Plan,,Multi-Family (2-4 Unit),Residence 1,Dublin,CA,94568,959980,3,2.0,Hyde Park at Boulevard,1961,,,,490,,Active,,,http://www.redfin.com/CA/Dublin/Hyde-Park-at-Boulevard/Residence-1/home/171033030,NewHomeSource.com,Plan-141777769,N,Y,37.707913,-121.897245
New Construction Plan,,Multi-Family (2-4 Unit),Residence Four,Dublin,CA,94568,931880,4,3.0,Boulevard - Downing,2492,,,,374,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Downing/Residence-Four/home/173868147,NewHomeSource.com,Plan-141691668,N,Y,37.7102,-121.895
New Construction Plan,,Multi-Family (2-4 Unit),Residence Three,Dublin,CA,94568,883880,3,3.0,Boulevard - Downing,2238,,,,395,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Downing/Residence-Three/home/173868148,NewHomeSource.com,Plan-141691667,N,Y,37.7102,-121.895
New Construction Plan,,Multi-Family (2-4 Unit),Residence Two,Dublin,CA,94568,850880,3,2.0,Boulevard - Downing,1899,,,,448,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Downing/Residence-Two/home/169122604,NewHomeSource.com,Plan-141691666,N,Y,37.7102,-121.895
New Construction Plan,,Multi-Family (2-4 Unit),RESIDENCE TWO,Dublin,CA,94568,830000,3,3.0,Boulevard - Skyline,2118,,,,392,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Skyline/RESIDENCE-TWO/home/169838354,NewHomeSource.com,Plan-141737443,N,Y,37.7076,-121.897
New Construction Plan,,Single Family Residential,Somerset,Dublin,CA,94568,1966995,5,5.5,The Knolls at Tassajara Hills,4266,,,,461,,Active,,,http://www.redfin.com/CA/Dublin/The-Knolls-at-Tassajara-Hills/Somerset/home/136790730,NewHomeSource.com,Plan-141402137,N,Y,37.7408437,-121.8628207
New Construction Plan,,Single Family Residential,Parkhill,Dublin,CA,94568,1922995,4,4.5,The Knolls at Tassajara Hills,3818,,,,504,,Active,,,http://www.redfin.com/CA/Dublin/The-Knolls-at-Tassajara-Hills/Parkhill/home/136790733,NewHomeSource.com,Plan-141402136,N,Y,37.7408437,-121.8628207
New Construction Plan,,Single Family Residential,Sherwood,Dublin,CA,94568,1900995,5,5.5,The Knolls at Tassajara Hills,3658,,,,520,,Active,,,http://www.redfin.com/CA/Dublin/The-Knolls-at-Tassajara-Hills/Sherwood/home/136790735,NewHomeSource.com,Plan-141402135,N,Y,37.7408437,-121.8628207
New Construction Plan,,Single Family Residential,Canterbury,Dublin,CA,94568,1877995,4,4.5,The Knolls at Tassajara Hills,3528,,,,532,,Active,,,http://www.redfin.com/CA/Dublin/The-Knolls-at-Tassajara-Hills/Canterbury/home/136790740,NewHomeSource.com,Plan-141402134,N,Y,37.7408437,-121.8628207
New Construction Plan,,Townhouse,Residence 1,Dublin,CA,94568,870990,3,2.5,Fillmore at Boulevard,1574,,,,553,,Active,,,http://www.redfin.com/CA/Dublin/Fillmore-at-Boulevard/Residence-1/home/161582103,NewHomeSource.com,Plan-141581050,N,Y,37.7116079,-121.8944965
New Construction Plan,,Single Family Residential,Residence 3,Dublin,CA,94568,1154880,4,4.0,Huntington at Boulevard,2691,,,,429,,Active,,,http://www.redfin.com/CA/Dublin/Huntington-at-Boulevard/Residence-3/home/144621749,NewHomeSource.com,Plan-141419686,N,Y,37.70702,-121.900468
New Construction Plan,,Single Family Residential,Residence 3,Dublin,CA,94568,1275990,4,3.5,Mulholland at Boulevard,2870,,,,445,,Active,,,http://www.redfin.com/CA/Dublin/Mulholland-at-Boulevard/Residence-3/home/169909901,NewHomeSource.com,Plan-141657818,N,Y,37.70984,-121.898309
New Construction Plan,,Single Family Residential,Residence 2,Dublin,CA,94568,1199990,4,3.5,Mulholland at Boulevard,2705,,,,444,,Active,,,http://www.redfin.com/CA/Dublin/Mulholland-at-Boulevard/Residence-2/home/169866585,NewHomeSource.com,Plan-141657813,N,Y,37.70984,-121.898309
New Construction Plan,,Single Family Residential,Residence 1,Dublin,CA,94568,1194990,4,3.5,Mulholland at Boulevard,2654,,,,450,,Active,,,http://www.redfin.com/CA/Dublin/Mulholland-at-Boulevard/Residence-1/home/169866586,NewHomeSource.com,Plan-131657809,N,Y,37.70984,-121.898309
New Construction Plan,,Single Family Residential,Plan 3,Dublin,CA,94568,1158880,5,4.0,Boulevard - Newbury,2828,,,,410,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Newbury/Plan-3/home/173186512,NewHomeSource.com,Plan-131565618,N,Y,37.7076,-121.897
New Construction Plan,,Single Family Residential,Plan 2,Dublin,CA,94568,1113880,4,3.0,Boulevard - Newbury,2447,,,,455,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Newbury/Plan-2/home/173186513,NewHomeSource.com,Plan-131565617,N,Y,37.7076,-121.897
New Construction Plan,,Single Family Residential,Plan 1,Dublin,CA,94568,1105880,4,2.0,Boulevard - Newbury,2511,,,,440,,Active,,,http://www.redfin.com/CA/Dublin/Boulevard-Newbury/Plan-1/home/173186514,NewHomeSource.com,Plan-131565616,N,Y,37.7076,-121.897
New Construction Plan,,Townhouse,Residence 5,Dublin,CA,94568,849990,2,2.5,Wilshire at Boulevard,1740,,,,489,,Active,,,http://www.redfin.com/CA/Dublin/Wilshire-at-Boulevard/Residence-5/home/169955627,NewHomeSource.com,Plan-131494277,N,Y,37.7066047,-121.9004172
New Construction Plan,,Townhouse,Residence 3,Dublin,CA,94568,954000,4,4.0,Wilshire at Boulevard,2157,,,,442,,Active,,,http://www.redfin.com/CA/Dublin/Wilshire-at-Boulevard/Residence-3/home/170439866,NewHomeSource.com,Plan-131494275,N,Y,37.7066047,-121.9004172
MLS Listing,,Townhouse,4631 Norwood Ter,Fremont,CA,94538,749000,3,2.0,Morrison Village,1242,912,1971,49,603,305,Active,,,http://www.redfin.com/CA/Fremont/4631-Norwood-Ter-94538/home/1115263,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40927628,N,Y,37.521088,-121.96842
MLS Listing,,Single Family Residential,2838 Welk Cmn,Fremont,CA,94555,1330000,3,2.5,Northgate,1733,3785,1986,1,767,165,Active,,,http://www.redfin.com/CA/Fremont/2838-Welk-Cmn-94555/home/1953648,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932746,N,Y,37.5863275,-122.0363541
MLS Listing,,Condo/Co-op,38780 Tyson Ln Unit 205C,Fremont,CA,94536,505000,1,1.0,Fremont,870,,1982,1,580,495,Active,,,http://www.redfin.com/CA/Fremont/38780-Tyson-Ln-94536/unit-205C/home/1240945,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931854,N,Y,37.5614867,-121.9735273
MLS Listing,,Single Family Residential,40474 La Jolla Ct,FREMONT,CA,94539,1698888,3,2.0,FREMONT,1957,10323,1966,1,868,,Active,,,http://www.redfin.com/CA/Fremont/40474-La-Jolla-Ct-94539/home/1506467,MLSListings,ML81824122,N,Y,37.5510907,-121.9520438
MLS Listing,,Single Family Residential,3576 Franklin Ave,Fremont,CA,94538,988000,3,2.0,Irvington,1151,5000,1958,1,858,,Active,,,http://www.redfin.com/CA/Fremont/3576-Franklin-Ave-94538/home/1116517,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932705,N,Y,37.5235814,-121.9524437
MLS Listing,,Single Family Residential,168 Mayten Way,Fremont,CA,94539,1225000,3,2.0,Warm Springs,1195,6600,1964,3,1025,,Active,,,http://www.redfin.com/CA/Fremont/168-Mayten-Way-94539/home/1795935,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932558,N,Y,37.470341,-121.9172543
MLS Listing,,Mobile/Manufactured Home,159 Acapulco Way #159,UNION CITY,CA,94587,233000,3,2.0,UNION CITY,1720,,1977,4,135,,Active,,,http://www.redfin.com/CA/Union-City/159-Acapulco-Way-94587/unit-159/home/21856439,MLSListings,ML81824014,N,Y,37.5928314,-122.0550762
MLS Listing,,Condo/Co-op,3363 Foxtail Ter,FREMONT,CA,94536,465000,2,1.0,FREMONT,750,,1986,4,620,360,Active,,,http://www.redfin.com/CA/Fremont/3363-Foxtail-Ter-94536/home/12116029,MLSListings,ML81824006,N,Y,37.561982,-122.003385
MLS Listing,,Mobile/Manufactured Home,711 Old Canyon Rd #28,Fremont,CA,94536,130000,2,1.0,Fremont,720,,,4,181,,Active,,,http://www.redfin.com/CA/Fremont/711-Old-Canyon-Rd-94536/unit-28/home/40455229,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932633,N,Y,37.5775098,-121.965755
MLS Listing,,Townhouse,38261 Eggers Cmn,Fremont,CA,94536,949000,3,2.5,Parkmont Area,1655,1512,2005,4,573,125,Active,,,http://www.redfin.com/CA/Fremont/38261-Eggers-Cmn-94536/home/2111093,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932412,N,Y,37.5534471,-121.9963836
MLS Listing,,Townhouse,43167 Mayfair Park Ter,Fremont,CA,94538,829000,2,2.5,Blacowarea,1308,1000,1987,4,634,350,Active,,,http://www.redfin.com/CA/Fremont/43167-Mayfair-Park-Ter-94538/home/1993308,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932629,N,Y,37.513279,-121.964478
MLS Listing,,Single Family Residential,4267 Palisade Ter,Fremont,CA,94539,3988888,6,5.5,Avalon,5558,25600,2001,5,718,327,Active,,,http://www.redfin.com/CA/Fremont/Unknown-94539/home/2020879,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932613,N,Y,37.482411,-121.897009
MLS Listing,,Single Family Residential,167 Fecundo Ter,Fremont,CA,94539,2578000,4,4.5,Mission District,3386,5869,2021,5,761,266,Active,,,http://www.redfin.com/CA/Fremont/167-Fecundo-Ter-94539/home/168827122,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932572,N,Y,37.54447,-121.928077
MLS Listing,,Single Family Residential,5474 Borgia Rd,Fremont,CA,94538,875000,3,1.0,Sundale,1064,6325,1961,6,822,,Active,,,http://www.redfin.com/CA/Fremont/5474-Borgia-Rd-94538/home/1406144,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932534,N,Y,37.5188406,-121.9773703
MLS Listing,,Townhouse,3811 Pioneer Ter,FREMONT,CA,94555,1160000,3,4.0,FREMONT,2023,1642,2020,6,573,237,Active,,,http://www.redfin.com/CA/Fremont/Pioneer-Ter-94555/home/167278037,MLSListings,ML81823853,N,Y,37.572152,-122.032371
MLS Listing,,Single Family Residential,3582 Sutton Loop,Fremont,CA,94536,1279000,4,2.0,Fremont,1895,7171,1963,6,675,,Active,,,http://www.redfin.com/CA/Fremont/3582-Sutton-Loop-94536/home/740639,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932043,N,Y,37.5575809,-121.9980716
MLS Listing,,Single Family Residential,40391 Torenia Cir,Fremont,CA,94538,1080000,3,2.0,Fremont,1117,4865,1995,7,967,,Active,,,http://www.redfin.com/CA/Fremont/40391-Torenia-Cir-94538/home/1573033,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932506,N,Y,37.5232894,-121.982124
MLS Listing,,Single Family Residential,38224 LUMA Ter,Newark,CA,94560,1198888,4,3.5,Newark,2234,1726,2015,8,537,186,Active,,,http://www.redfin.com/CA/Newark/38224-Luma-Ter-94560/home/95472800,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932432,N,Y,37.53452,-122.013111
MLS Listing,,Single Family Residential,5297 Ervin Ct,Newark,CA,94560-3206,925000,3,2.0,Newark,1126,6231,1959,8,821,,Active,,,http://www.redfin.com/CA/Newark/5297-Ervin-Ct-94560/home/865560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932430,N,Y,37.5433246,-122.0217009
MLS Listing,,Single Family Residential,1490 Vernal Ave,Fremont,CA,94539,1800000,4,2.0,Mission,1962,8174,1961,8,917,,Active,,,http://www.redfin.com/CA/Fremont/1490-Vernal-Ave-94539/home/1263653,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932437,N,Y,37.5368147,-121.935445
MLS Listing,,Single Family Residential,3757 Savannah Rd,Fremont,CA,94538,1325000,4,3.0,Fremont Area,1776,6634,1960,11,746,,Active,,,http://www.redfin.com/CA/Fremont/3757-Savannah-Rd-94538/home/1539788,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932256,N,Y,37.5134145,-121.948622
MLS Listing,,Condo/Co-op,38440 Princeton Ter #3,Fremont,CA,94538,530000,2,2.0,Princeton,821,,1991,11,646,420,Active,,,http://www.redfin.com/CA/Fremont/38440-Princeton-Ter-94538/unit-3/home/1900060,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932201,N,Y,37.561314,-121.9792263
MLS Listing,,Single Family Residential,38870 Adcock Dr,FREMONT,CA,94536,1199000,4,2.5,FREMONT,1871,5499,1978,12,641,,Active,,,http://www.redfin.com/CA/Fremont/38870-Adcock-Dr-94536/home/1898321,MLSListings,ML81823409,N,Y,37.5643328,-121.966885
MLS Listing,,Condo/Co-op,44938 Fremont Blvd #200,FREMONT,CA,94538,873842,2,2.0,FREMONT,1279,,2020,12,683,438,Active,,,http://www.redfin.com/CA/Fremont/44938-Fremont-Blvd-94538/unit-200/home/173963326,MLSListings,ML81823398,N,Y,37.5010697,-121.9485633
MLS Listing,,Condo/Co-op,45009 Challenge Cmn #303,FREMONT,CA,94538,989771,3,2.0,FREMONT,1479,,2020,12,669,438,Active,,,http://www.redfin.com/CA/Fremont/45009-Challenge-Cmn-94538/unit-303/home/173785716,MLSListings,ML81823397,N,Y,37.5005413,-121.9481049
MLS Listing,,Condo/Co-op,44899 Challenge Cmn #302,FREMONT,CA,94538,979703,3,2.0,FREMONT,1528,,2020,12,641,438,Active,,,http://www.redfin.com/CA/Fremont/44899-Challenge-Cmn-94538/unit-302/home/168827529,MLSListings,ML81823396,N,Y,37.5017864,-121.9481779
MLS Listing,,Condo/Co-op,2348 Kinetic Cmn Unit 106 B3,Fremont,CA,94539,1059995,2,2.0,Warm Springs,1688,,2020,12,628,554,Active,,,http://www.redfin.com/CA/Fremont/2348-Kinetic-Cmn-94539/unit-106-B3/home/173871270,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932110,N,Y,37.5049101,-121.9350435
MLS Listing,,Condo/Co-op,2348 Kinetic Cmn Unit 203 B3,Fremont,CA,94539,999995,2,2.0,Warm Springs,1725,,2020,12,580,554,Active,,,http://www.redfin.com/CA/Fremont/2348-Kinetic-Cmn-94539/unit-203-B3/home/173875171,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932102,N,Y,37.5049101,-121.9350435
MLS Listing,,Condo/Co-op,3909 Stevenson Blvd #505,Fremont,CA,94538,415000,1,1.0,Parkway Towers,677,,1972,13,613,360,Active,,,http://www.redfin.com/CA/Fremont/3909-Stevenson-Blvd-94538/unit-505/home/2039493,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932065,N,Y,37.5420768,-121.9738887
MLS Listing,,Condo/Co-op,5690 Caprice Cmn #31,Fremont,CA,94538,649990,2,2.0,Fremont Area,850,79709,1994,14,765,310,Active,,,http://www.redfin.com/CA/Fremont/5690-Caprice-Cmn-94538/unit-31/home/723831,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931985,N,Y,37.5239079,-121.985888
MLS Listing,,Mobile/Manufactured Home,464 Panama Cir,Union City,CA,94587,235000,2,2.0,Union City,1440,,,14,163,,Active,,,http://www.redfin.com/CA/Union-City/464-Panama-Cir-94587/unit-464/home/28680182,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931936,N,Y,37.5903566,-122.0536146
MLS Listing,,Mobile/Manufactured Home,293 Winnipeg Ter,Fremont,CA,94538,289000,4,3.0,Fremont,1368,,,15,211,,Active,,,http://www.redfin.com/CA/Fremont/293-Winnipeg-Ter-94538/home/1572854,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931906,N,Y,37.5120829,-121.954106
MLS Listing,,Condo/Co-op,45258 Tom Blalock St Unit 208 G3,Fremont,CA,94539,899995,2,2.0,Warm Springs,1265,,2020,15,711,517,Active,,,http://www.redfin.com/CA/Fremont/45258-Tom-Blalock-St-94539/unit-208-G3/home/173952028,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931888,N,Y,37.503642,-121.9336763
MLS Listing,,Single Family Residential,4676 Capitan Dr,Fremont,CA,94536,959000,3,2.0,Cabrillo,1148,5600,1957,16,835,,Active,,,http://www.redfin.com/CA/Fremont/4676-Capitan-Dr-94536/home/1131948,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931222,N,Y,37.5574704,-122.0299154
MLS Listing,,Vacant Land,3825 Washington Blvd,Fremont,CA,94538,999999,,,Fremont,,10560,,17,,,Active,,,http://www.redfin.com/CA/Fremont/3825-Washington-Blvd-94538/home/1105695,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931826,N,Y,37.5329163,-121.957154
